FID,codigo,empreendimento,subeixo,tipo,orgao_responsavel,executor,unidade_federativa,municipio,investimento_previsto,observacao,estagio,data_de_referencia,geometria,count
ubs.fid-4d3f006b_168d7d75ee6_-2b0c,65992,Pirapemas/Ma - MA - UBS - Pirapemas - MA - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,PIRAPEMAS/MA,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-44.223 -3.727)),0
ubs.fid-4d3f006b_168d7d75ee6_-2b0b,65993,Pirapemas/Ma - MA - UBS - Pirapemas - MA - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,PIRAPEMAS/MA,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-44.223 -3.727)),0
ubs.fid-4d3f006b_168d7d75ee6_-2b0a,65994,Presidente Dutra/Ma - MA - UBS - Presidente Dutra - MA - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,PRESIDENTE DUTRA/MA,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-44.49 -5.29)),0
ubs.fid-4d3f006b_168d7d75ee6_-2b09,65995,Presidente Vargas/Ma - MA - UBS - Presidente Vargas - MA - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,PRESIDENTE VARGAS/MA,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-44.024 -3.407)),0
ubs.fid-4d3f006b_168d7d75ee6_-2b08,65996,Santa Quitéria do Maranhão/Ma - MA - UBS - Santa Quitéria do Maranhão - MA - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,SANTA QUITÉRIA DO MARANHÃO/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-42.547 -3.516)),0
ubs.fid-4d3f006b_168d7d75ee6_-2b07,65997,Santa Quitéria do Maranhão/Ma - MA - UBS - Santa Quitéria do Maranhão - MA - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,SANTA QUITÉRIA DO MARANHÃO/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-42.547 -3.516)),0
ubs.fid-4d3f006b_168d7d75ee6_-2b06,65998,Santa Quitéria do Maranhão/Ma - MA - UBS - Santa Quitéria do Maranhão - MA - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,SANTA QUITÉRIA DO MARANHÃO/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-42.547 -3.516)),0
ubs.fid-4d3f006b_168d7d75ee6_-2b05,65999,Santa Quitéria do Maranhão/Ma - MA - UBS - Santa Quitéria do Maranhão - MA - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,SANTA QUITÉRIA DO MARANHÃO/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-42.547 -3.516)),0
ubs.fid-4d3f006b_168d7d75ee6_-2b04,66000,São Benedito do Rio Preto/Ma - MA - UBS - São Benedito do Rio Preto - MA - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,SÃO BENEDITO DO RIO PRETO/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-43.528 -3.334)),0
ubs.fid-4d3f006b_168d7d75ee6_-2b03,66001,São Benedito do Rio Preto/Ma - MA - UBS - São Benedito do Rio Preto - MA - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,SÃO BENEDITO DO RIO PRETO/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-43.528 -3.334)),0
ubs.fid-4d3f006b_168d7d75ee6_-2b02,66002,São Benedito do Rio Preto/Ma - MA - UBS - São Benedito do Rio Preto - MA - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,SÃO BENEDITO DO RIO PRETO/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-43.528 -3.334)),0
ubs.fid-4d3f006b_168d7d75ee6_-2b01,66003,São Bento/Ma - MA - UBS - São Bento - MA - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,SÃO BENTO/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-44.821 -2.696)),0
ubs.fid-4d3f006b_168d7d75ee6_-2b00,66004,São Bento/Ma - MA - UBS - São Bento - MA - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,SÃO BENTO/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-44.821 -2.696)),0
ubs.fid-4d3f006b_168d7d75ee6_-2aff,66005,São José de Ribamar/Ma - MA - UBS - São José de Ribamar - MA - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,SÃO JOSÉ DE RIBAMAR/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-44.054 -2.562)),0
ubs.fid-4d3f006b_168d7d75ee6_-2afe,66006,São João do Paraíso/Ma - MA - UBS - São João do Paraíso - MA - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,SÃO JOÃO DO PARAÍSO/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-47.058 -6.461)),0
ubs.fid-4d3f006b_168d7d75ee6_-2afd,66007,São João do Soter/Ma - MA - UBS - São João do Soter - MA - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,SÃO JOÃO DO SOTER/MA,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-43.81 -5.114)),0
ubs.fid-4d3f006b_168d7d75ee6_-2afc,66087,Itaporã/Ms - MS - UBS - Itaporã - MS - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MS,ITAPORÃ/MS,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-54.789 -22.079)),0
ubs.fid-4d3f006b_168d7d75ee6_-2afb,66008,São Luís Gonzaga do Maranhão/Ma - MA - UBS - São Luís Gonzaga do Maranhão - MA - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,SÃO LUÍS GONZAGA DO MARANHÃO/MA,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-44.67 -4.38)),0
ubs.fid-4d3f006b_168d7d75ee6_-2afa,66009,São Luís Gonzaga do Maranhão/Ma - MA - UBS - São Luís Gonzaga do Maranhão - MA - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,SÃO LUÍS GONZAGA DO MARANHÃO/MA,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-44.67 -4.38)),0
ubs.fid-4d3f006b_168d7d75ee6_-2af9,66010,São Luís Gonzaga do Maranhão/Ma - MA - UBS - São Luís Gonzaga do Maranhão - MA - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,SÃO LUÍS GONZAGA DO MARANHÃO/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-44.67 -4.38)),0
ubs.fid-4d3f006b_168d7d75ee6_-2af8,66011,São Luís Gonzaga do Maranhão/Ma - MA - UBS - São Luís Gonzaga do Maranhão - MA - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,SÃO LUÍS GONZAGA DO MARANHÃO/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-44.67 -4.38)),0
ubs.fid-4d3f006b_168d7d75ee6_-2af7,66012,São Luís Gonzaga do Maranhão/Ma - MA - UBS - São Luís Gonzaga do Maranhão - MA - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,SÃO LUÍS GONZAGA DO MARANHÃO/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-44.67 -4.38)),0
ubs.fid-4d3f006b_168d7d75ee6_-2af6,66013,São Luís Gonzaga do Maranhão/Ma - MA - UBS - São Luís Gonzaga do Maranhão - MA - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,SÃO LUÍS GONZAGA DO MARANHÃO/MA,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-44.67 -4.38)),0
ubs.fid-4d3f006b_168d7d75ee6_-2af5,66014,São Luís Gonzaga do Maranhão/Ma - MA - UBS - São Luís Gonzaga do Maranhão - MA - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,SÃO LUÍS GONZAGA DO MARANHÃO/MA,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-44.67 -4.38)),0
ubs.fid-4d3f006b_168d7d75ee6_-2af4,66015,São Mateus do Maranhão/Ma - MA - UBS - São Mateus do Maranhão - MA - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,SÃO MATEUS DO MARANHÃO/MA,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-44.47 -4.04)),0
ubs.fid-4d3f006b_168d7d75ee6_-2af3,66016,São Mateus do Maranhão/Ma - MA - UBS - São Mateus do Maranhão - MA - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,SÃO MATEUS DO MARANHÃO/MA,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-44.47 -4.04)),0
ubs.fid-4d3f006b_168d7d75ee6_-2af2,66017,Sítio Novo/Ma - MA - UBS - Sítio Novo - MA - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,SÍTIO NOVO/MA,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-46.699 -5.878)),0
ubs.fid-4d3f006b_168d7d75ee6_-2af1,66018,Sítio Novo/Ma - MA - UBS - Sítio Novo - MA - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,SÍTIO NOVO/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-46.699 -5.878)),0
ubs.fid-4d3f006b_168d7d75ee6_-2af0,66019,Turilândia/Ma - MA - UBS - Turilândia - MA - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,TURILÂNDIA/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-45.343 -2.201)),0
ubs.fid-4d3f006b_168d7d75ee6_-2aef,66020,Turilândia/Ma - MA - UBS - Turilândia - MA - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,TURILÂNDIA/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-45.343 -2.201)),0
ubs.fid-4d3f006b_168d7d75ee6_-2aee,66021,Turilândia/Ma - MA - UBS - Turilândia - MA - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,TURILÂNDIA/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-45.343 -2.201)),0
ubs.fid-4d3f006b_168d7d75ee6_-2aed,66022,Turilândia/Ma - MA - UBS - Turilândia - MA - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,TURILÂNDIA/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-45.343 -2.201)),0
ubs.fid-4d3f006b_168d7d75ee6_-2aec,66023,Vila Nova dos Martírios/Ma - MA - UBS - Vila Nova dos  Martírios - MA - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MA,VILA NOVA DOS MARTÍRIOS/MA,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-48.136 -5.188)),0
ubs.fid-4d3f006b_168d7d75ee6_-2aeb,66025,Cambuí/Mg - MG - UBS - Cambuí - MG - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MG,CAMBUÍ/MG,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-46.058 -22.612)),0
ubs.fid-4d3f006b_168d7d75ee6_-2aea,66026,Caparaó/Mg - MG - UBS - Caparaó - MG - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MG,CAPARAÓ/MG,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-41.907 -20.521)),0
ubs.fid-4d3f006b_168d7d75ee6_-2ae9,66027,Capinópolis/Mg - MG - UBS - Capinópolis - MG - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MG,CAPINÓPOLIS/MG,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-49.57 -18.682)),0
ubs.fid-4d3f006b_168d7d75ee6_-2ae8,66028,Caputira/Mg - MG - UBS - Caputira - MG - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MG,CAPUTIRA/MG,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-42.271 -20.172)),0
ubs.fid-4d3f006b_168d7d75ee6_-2ae7,66029,Carmópolis de Minas/Mg - MG - UBS - Carmópolis de Minas - MG - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MG,CARMÓPOLIS DE MINAS/MG,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-44.635 -20.541)),0
ubs.fid-4d3f006b_168d7d75ee6_-2ae6,66030,Catuji/Mg - MG - UBS - Catuji - MG - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MG,CATUJI/MG,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-41.517 -17.312)),0
ubs.fid-4d3f006b_168d7d75ee6_-2ae5,66031,Catuji/Mg - MG - UBS - Catuji - MG - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MG,CATUJI/MG,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-41.517 -17.312)),0
ubs.fid-4d3f006b_168d7d75ee6_-2ae4,66032,Chapada do Norte/Mg - MG - UBS - Chapada do Norte - MG - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MG,CHAPADA DO NORTE/MG,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-42.535 -17.087)),0
ubs.fid-4d3f006b_168d7d75ee6_-2ae3,66033,Comercinho/Mg - MG - UBS - Comercinho - MG - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MG,COMERCINHO/MG,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-41.793 -16.296)),0
ubs.fid-4d3f006b_168d7d75ee6_-2ae2,66034,Coromandel/Mg - MG - UBS - Coromandel - MG - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MG,COROMANDEL/MG,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-47.2 -18.473)),0
ubs.fid-4d3f006b_168d7d75ee6_-2ae1,66035,Coromandel/Mg - MG - UBS - Coromandel - MG - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MG,COROMANDEL/MG,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-47.2 -18.473)),0
ubs.fid-4d3f006b_168d7d75ee6_-2ae0,66036,Delfinópolis/Mg - MG - UBS - Delfinópolis - MG - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MG,DELFINÓPOLIS/MG,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-46.854 -20.344)),0
ubs.fid-4d3f006b_168d7d75ee6_-2adf,66037,Delfinópolis/Mg - MG - UBS - Delfinópolis - MG - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MG,DELFINÓPOLIS/MG,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-46.854 -20.344)),0
ubs.fid-4d3f006b_168d7d75ee6_-2ade,66040,Espera Feliz/Mg - MG - UBS - Espera Feliz - MG - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MG,ESPERA FELIZ/MG,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-41.907 -20.65)),0
ubs.fid-4d3f006b_168d7d75ee6_-2add,66041,Gameleiras/Mg - MG - UBS - Gameleiras - MG - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MG,GAMELEIRAS/MG,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-43.124 -15.082)),0
ubs.fid-4d3f006b_168d7d75ee6_-2adc,66042,Guimarânia/Mg - MG - UBS - Guimarânia - MG - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MG,GUIMARÂNIA/MG,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-46.793 -18.844)),0
ubs.fid-4d3f006b_168d7d75ee6_-2adb,66043,Ibiracatu/Mg - MG - UBS - Ibiracatu - MG - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MG,IBIRACATU/MG,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-44.164 -15.664)),0
ubs.fid-4d3f006b_168d7d75ee6_-2ada,66044,Japonvar/Mg - MG - UBS - Japonvar - MG - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MG,JAPONVAR/MG,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-44.27 -15.995)),0
ubs.fid-4d3f006b_168d7d75ee6_-2ad9,66045,Lavras/Mg - MG - UBS - Lavras - MG - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MG,LAVRAS/MG,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-45 -21.245)),0
ubs.fid-4d3f006b_168d7d75ee6_-2ad8,66049,Monte Azul/Mg - MG - UBS - Monte Azul - MG - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MG,MONTE AZUL/MG,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-42.875 -15.155)),0
ubs.fid-4d3f006b_168d7d75ee6_-2ad7,66050,Monte Azul/Mg - MG - UBS - Monte Azul - MG - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MG,MONTE AZUL/MG,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-42.875 -15.155)),0
ubs.fid-4d3f006b_168d7d75ee6_-2ad6,66051,Nova Módica/Mg - MG - UBS - Nova Módica - MG - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MG,NOVA MÓDICA/MG,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2018,MULTIPOINT ((-41.501 -18.437)),0
ubs.fid-4d3f006b_168d7d75ee6_-2ad5,66053,Pai Pedro/Mg - MG - UBS - Pai Pedro - MG - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MG,PAI PEDRO/MG,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-43.065 -15.517)),0
ubs.fid-4d3f006b_168d7d75ee6_-2ad4,66054,Pains/Mg - MG - UBS - Pains - MG - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MG,PAINS/MG,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-45.661 -20.371)),0
ubs.fid-4d3f006b_168d7d75ee6_-2ad3,66055,Palma/Mg - MG - UBS - Palma - MG - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MG,PALMA/MG,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-42.314 -21.375)),0
ubs.fid-4d3f006b_168d7d75ee6_-2ad2,66056,Pedras de Maria da Cruz/Mg - MG - UBS - Pedras de Maria da Cruz - MG - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MG,PEDRAS DE MARIA DA CRUZ/MG,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-44.391 -15.607)),0
ubs.fid-4d3f006b_168d7d75ee6_-2ad1,66057,Perdizes/Mg - MG - UBS - Perdizes - MG - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MG,PERDIZES/MG,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-47.293 -19.353)),0
ubs.fid-4d3f006b_168d7d75ee6_-2ad0,66059,Porteirinha/Mg - MG - UBS - Porteirinha - MG - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MG,PORTEIRINHA/MG,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-43.028 -15.743)),0
ubs.fid-4d3f006b_168d7d75ee6_-2acf,66060,Porteirinha/Mg - MG - UBS - Porteirinha - MG - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MG,PORTEIRINHA/MG,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-43.028 -15.743)),0
ubs.fid-4d3f006b_168d7d75ee6_-2ace,66061,Porteirinha/Mg - MG - UBS - Porteirinha - MG - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MG,PORTEIRINHA/MG,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-43.028 -15.743)),0
ubs.fid-4d3f006b_168d7d75ee6_-2acd,66062,Raul Soares/Mg - MG - UBS - Raul Soares - MG - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MG,RAUL SOARES/MG,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-42.453 -20.102)),0
ubs.fid-4d3f006b_168d7d75ee6_-2acc,66063,Rio Vermelho/Mg - MG - UBS - Rio Vermelho - MG - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MG,RIO VERMELHO/MG,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-43.009 -18.294)),0
ubs.fid-4d3f006b_168d7d75ee6_-2acb,66064,Ritápolis/Mg - MG - UBS - Ritápolis - MG - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MG,RITÁPOLIS/MG,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-44.318 -21.022)),0
ubs.fid-4d3f006b_168d7d75ee6_-2aca,66065,Rubelita/Mg - MG - UBS - Rubelita - MG - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MG,RUBELITA/MG,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-42.263 -16.408)),0
ubs.fid-4d3f006b_168d7d75ee6_-2ac9,66070,São José do Mantimento/Mg - MG - UBS - São José do Mantimento - MG - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MG,SÃO JOSÉ DO MANTIMENTO/MG,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-41.745 -20.005)),0
ubs.fid-4d3f006b_168d7d75ee6_-2ac8,66071,São João da Ponte/Mg - MG - UBS - São João da Ponte - MG - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MG,SÃO JOÃO DA PONTE/MG,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-44.008 -15.929)),0
ubs.fid-4d3f006b_168d7d75ee6_-2ac7,66072,São João da Ponte/Mg - MG - UBS - São João da Ponte - MG - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MG,SÃO JOÃO DA PONTE/MG,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-44.008 -15.929)),0
ubs.fid-4d3f006b_168d7d75ee6_-2ac6,66073,São Thomé das Letras/Mg - MG - UBS - São Thomé das Letras - MG - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MG,SÃO THOMÉ DAS LETRAS/MG,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-44.985 -21.722)),0
ubs.fid-4d3f006b_168d7d75ee6_-2ac5,66075,Tapiraí/Mg - MG - UBS - Tapiraí - MG - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MG,TAPIRAÍ/MG,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-46.02 -19.888)),0
ubs.fid-4d3f006b_168d7d75ee6_-2ac4,66076,Tapiraí/Mg - MG - UBS - Tapiraí - MG - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MG,TAPIRAÍ/MG,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-46.02 -19.888)),0
ubs.fid-4d3f006b_168d7d75ee6_-2ac3,66077,Turmalina/Mg - MG - UBS - Turmalina - MG - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MG,TURMALINA/MG,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-42.73 -17.286)),0
ubs.fid-4d3f006b_168d7d75ee6_-2ac2,66078,Alcinópolis/Ms - MS - UBS - Alcinópolis - MS - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MS,ALCINÓPOLIS/MS,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-53.706 -18.324)),0
ubs.fid-4d3f006b_168d7d75ee6_-2ac1,66079,Anastácio/Ms - MS - UBS - Anastácio - MS - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MS,ANASTÁCIO/MS,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-55.807 -20.484)),0
ubs.fid-4d3f006b_168d7d75ee6_-2ac0,66080,Anastácio/Ms - MS - UBS - Anastácio - MS - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MS,ANASTÁCIO/MS,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-55.807 -20.484)),0
ubs.fid-4d3f006b_168d7d75ee6_-2abf,66081,Anastácio/Ms - MS - UBS - Anastácio - MS - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MS,ANASTÁCIO/MS,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-55.807 -20.484)),0
ubs.fid-4d3f006b_168d7d75ee6_-2abe,66082,Dourados/Ms - MS - UBS - Dourados - MS - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MS,DOURADOS/MS,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-54.806 -22.221)),0
ubs.fid-4d3f006b_168d7d75ee6_-2abd,66083,Dourados/Ms - MS - UBS - Dourados - MS - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MS,DOURADOS/MS,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-54.806 -22.221)),0
ubs.fid-4d3f006b_168d7d75ee6_-2abc,66084,Dourados/Ms - MS - UBS - Dourados - MS - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MS,DOURADOS/MS,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-54.806 -22.221)),0
ubs.fid-4d3f006b_168d7d75ee6_-2abb,66085,Inocência/Ms - MS - UBS - Inocência - MS - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MS,INOCÊNCIA/MS,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-51.93 -19.726)),0
ubs.fid-4d3f006b_168d7d75ee6_-2aba,66088,Itaporã/Ms - MS - UBS - Itaporã - MS - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MS,ITAPORÃ/MS,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-54.789 -22.079)),0
ubs.fid-4d3f006b_168d7d75ee6_-2ab9,66090,Naviraí/Ms - MS - UBS - Naviraí - MS - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MS,NAVIRAÍ/MS,--,,Concluído,30 de Junho de 2018,MULTIPOINT ((-54.191 -23.065)),0
ubs.fid-4d3f006b_168d7d75ee6_-2ab8,66092,Paranhos/Ms - MS - UBS - Paranhos - MS - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MS,PARANHOS/MS,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-55.431 -23.893)),0
ubs.fid-4d3f006b_168d7d75ee6_-2ab7,66093,Paranhos/Ms - MS - UBS - Paranhos - MS - Ampliação de UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,MS,PARANHOS/MS,--,,Em obras,30 de Junho de 2018,MULTIPOINT ((-55.431 -23.893)),0
